"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Agricoltura","CAGLIARI","SERDIANA","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","SERRI","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","SESTU","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","SETTIMO SAN PIETRO","Cd ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","SEULO","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIQUA","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIUS","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","SINNAI","Cd ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","SIURGUS DONIGALA","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","SOLEMINIS","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","SUELLI","Cd ( kg ) ","0.0003"
"Agricoltura","CAGLIARI","TEULADA","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","USSANA","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","UTA","Cd ( kg ) ","0.0002"
"Agricoltura","CAGLIARI","VALLERMOSA","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLA SAN PIETRO","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLANOVA TULO","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLAPUTZU","Cd ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","VILLASALTO","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASIMIUS","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASOR","Cd ( kg ) ","0.0002"
"Agricoltura","CAGLIARI","VILLASPECIOSA","Cd ( kg ) ","0"
"Agricoltura","CAGLIARI","ARMUNGIA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","ASSEMINI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","BALLAO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","BARRALI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","BURCEI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","CAGLIARI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","CAPOTERRA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","CASTIADAS","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","DECIMOMANNU","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","DECIMOPUTZU","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","DOLIANOVA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","DOMUS DE MARIA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","DONORI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","ELMAS","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","ESCALAPLANO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","ESCOLCA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","ESTERZILI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","GERGEI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","GESICO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","GONI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","GUAMAGGIORE","Cr ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","GUASILA","Cr ( kg ) ","0.0002"
"Agricoltura","CAGLIARI","ISILI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","MANDAS","Cr ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","MARACALAGONIS","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","MONASTIR","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","MONSERRATO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","MURAVERA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","NURAGUS","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","NURALLAO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","NURAMINIS","Cr ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","NURRI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","ORROLI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","ORTACESUS","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","PIMENTEL","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","PULA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","QUARTU SANT'ELENA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","QUARTUCCIU","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SADALI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SAMATZAI","Cr ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","SAN BASILIO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN NICOLO' GERREI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN SPERATE","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN VITO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SANT'ANDREA FRIUS","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SARROCH","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SELARGIUS","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SELEGAS","Cr ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","SENORBI'","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SERDIANA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SERRI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SESTU","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SETTIMO SAN PIETRO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SEULO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIQUA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIUS","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SINNAI","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SIURGUS DONIGALA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SOLEMINIS","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","SUELLI","Cr ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","TEULADA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","USSANA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","UTA","Cr ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","VALLERMOSA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLA SAN PIETRO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLANOVA TULO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLAPUTZU","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASALTO","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASIMIUS","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASOR","Cr ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","VILLASPECIOSA","Cr ( kg ) ","0"
"Agricoltura","CAGLIARI","ARMUNGIA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","ASSEMINI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","BALLAO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","BARRALI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","BURCEI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","CAGLIARI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","CAPOTERRA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","CASTIADAS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","DECIMOMANNU","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","DECIMOPUTZU","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","DOLIANOVA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","DOMUS DE MARIA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","DONORI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","ELMAS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","ESCALAPLANO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","ESCOLCA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","ESTERZILI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","GERGEI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","GESICO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","GONI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","GUAMAGGIORE","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","GUASILA","Cu ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","ISILI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","MANDAS","Cu ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","MARACALAGONIS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","MONASTIR","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","MONSERRATO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","MURAVERA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","NURAGUS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","NURALLAO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","NURAMINIS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","NURRI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","ORROLI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","ORTACESUS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","PIMENTEL","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","PULA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","QUARTU SANT'ELENA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","QUARTUCCIU","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SADALI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SAMATZAI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN BASILIO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN NICOLO' GERREI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN SPERATE","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN VITO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SANT'ANDREA FRIUS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SARROCH","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SELARGIUS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SELEGAS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SENORBI'","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SERDIANA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SERRI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SESTU","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SETTIMO SAN PIETRO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SEULO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIQUA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIUS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SINNAI","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SIURGUS DONIGALA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SOLEMINIS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","SUELLI","Cu ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","TEULADA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","USSANA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","UTA","Cu ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","VALLERMOSA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLA SAN PIETRO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLANOVA TULO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLAPUTZU","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASALTO","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASIMIUS","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASOR","Cu ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","VILLASPECIOSA","Cu ( kg ) ","0"
"Agricoltura","CAGLIARI","ARMUNGIA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","ASSEMINI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","BALLAO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","BARRALI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","BURCEI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","CAGLIARI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","CAPOTERRA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","CASTIADAS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","DECIMOMANNU","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","DECIMOPUTZU","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","DOLIANOVA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","DOMUS DE MARIA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","DONORI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","ELMAS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","ESCALAPLANO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","ESCOLCA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","ESTERZILI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","GERGEI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","GESICO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","GONI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","GUAMAGGIORE","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","GUASILA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","ISILI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","MANDAS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","MARACALAGONIS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","MONASTIR","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","MONSERRATO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","MURAVERA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","NURAGUS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","NURALLAO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","NURAMINIS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","NURRI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","ORROLI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","ORTACESUS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","PIMENTEL","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","PULA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","QUARTU SANT'ELENA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","QUARTUCCIU","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SADALI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SAMATZAI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SAN BASILIO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SAN NICOLO' GERREI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SAN SPERATE","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SAN VITO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SANT'ANDREA FRIUS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SARROCH","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SELARGIUS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SELEGAS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SENORBI'","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SERDIANA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SERRI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SESTU","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SETTIMO SAN PIETRO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SEULO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SILIQUA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SILIUS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SINNAI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SIURGUS DONIGALA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SOLEMINIS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","SUELLI","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","TEULADA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","USSANA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","UTA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","VALLERMOSA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","VILLA SAN PIETRO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","VILLANOVA TULO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","VILLAPUTZU","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","VILLASALTO","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","VILLASIMIUS","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","VILLASOR","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","VILLASPECIOSA","HCB ( g ) ","0"
"Agricoltura","CAGLIARI","ARMUNGIA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","ASSEMINI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","BALLAO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","BARRALI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","BURCEI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","CAGLIARI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","CAPOTERRA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","CASTIADAS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","DECIMOMANNU","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","DECIMOPUTZU","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","DOLIANOVA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","DOMUS DE MARIA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","DONORI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","ELMAS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","ESCALAPLANO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","ESCOLCA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","ESTERZILI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","GERGEI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","GESICO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","GONI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","GUAMAGGIORE","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","GUASILA","Hg ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","ISILI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","MANDAS","Hg ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","MARACALAGONIS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","MONASTIR","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","MONSERRATO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","MURAVERA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","NURAGUS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","NURALLAO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","NURAMINIS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","NURRI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","ORROLI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","ORTACESUS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","PIMENTEL","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","PULA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","QUARTU SANT'ELENA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","QUARTUCCIU","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SADALI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SAMATZAI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN BASILIO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN NICOLO' GERREI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN SPERATE","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN VITO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SANT'ANDREA FRIUS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SARROCH","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SELARGIUS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SELEGAS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SENORBI'","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SERDIANA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SERRI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SESTU","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SETTIMO SAN PIETRO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SEULO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIQUA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIUS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SINNAI","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SIURGUS DONIGALA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SOLEMINIS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","SUELLI","Hg ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","TEULADA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","USSANA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","UTA","Hg ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","VALLERMOSA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLA SAN PIETRO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLANOVA TULO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLAPUTZU","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASALTO","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASIMIUS","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASOR","Hg ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","VILLASPECIOSA","Hg ( kg ) ","0"
"Agricoltura","CAGLIARI","ARMUNGIA","INP ( kg ) ","0"
"Agricoltura","CAGLIARI","ASSEMINI","INP ( kg ) ","0.0712"
"Agricoltura","CAGLIARI","BALLAO","INP ( kg ) ","0"
"Agricoltura","CAGLIARI","BARRALI","INP ( kg ) ","0.0128"
"Agricoltura","CAGLIARI","BURCEI","INP ( kg ) ","0.0007"
"Agricoltura","CAGLIARI","CAGLIARI","INP ( kg ) ","0.0195"
"Agricoltura","CAGLIARI","CAPOTERRA","INP ( kg ) ","0.1034"
"Agricoltura","CAGLIARI","CASTIADAS","INP ( kg ) ","0.0313"
"Agricoltura","CAGLIARI","DECIMOMANNU","INP ( kg ) ","0.0671"
"Agricoltura","CAGLIARI","DECIMOPUTZU","INP ( kg ) ","0.0705"
"Agricoltura","CAGLIARI","DOLIANOVA","INP ( kg ) ","0.0056"
"Agricoltura","CAGLIARI","DOMUS DE MARIA","INP ( kg ) ","0"
"Agricoltura","CAGLIARI","DONORI","INP ( kg ) ","0.0074"
"Agricoltura","CAGLIARI","ELMAS","INP ( kg ) ","0.0057"
"Agricoltura","CAGLIARI","ESCALAPLANO","INP ( kg ) ","0"
"Agricoltura","CAGLIARI","ESCOLCA","INP ( kg ) ","0.0227"
"Agricoltura","CAGLIARI","ESTERZILI","INP ( kg ) ","0.0018"
"Agricoltura","CAGLIARI","GERGEI","INP ( kg ) ","0.1307"
"Agricoltura","CAGLIARI","GESICO","INP ( kg ) ","0.0291"
"Agricoltura","CAGLIARI","GONI","INP ( kg ) ","0"
"Agricoltura","CAGLIARI","GUAMAGGIORE","INP ( kg ) ","0.2665"
"Agricoltura","CAGLIARI","GUASILA","INP ( kg ) ","0.5926"
"Agricoltura","CAGLIARI","ISILI","INP ( kg ) ","0.0239"
"Agricoltura","CAGLIARI","MANDAS","INP ( kg ) ","0.3446"
"Agricoltura","CAGLIARI","MARACALAGONIS","INP ( kg ) ","0.0179"
"Agricoltura","CAGLIARI","MONASTIR","INP ( kg ) ","0.1068"
"Agricoltura","CAGLIARI","MONSERRATO","INP ( kg ) ","0.0034"
"Agricoltura","CAGLIARI","MURAVERA","INP ( kg ) ","0.1704"
"Agricoltura","CAGLIARI","NURAGUS","INP ( kg ) ","0.0004"
"Agricoltura","CAGLIARI","NURALLAO","INP ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","NURAMINIS","INP ( kg ) ","0.2705"
"Agricoltura","CAGLIARI","NURRI","INP ( kg ) ","0.0633"
"Agricoltura","CAGLIARI","ORROLI","INP ( kg ) ","0.0052"
"Agricoltura","CAGLIARI","ORTACESUS","INP ( kg ) ","0.1356"
"Agricoltura","CAGLIARI","PIMENTEL","INP ( kg ) ","0.0843"
"Agricoltura","CAGLIARI","PULA","INP ( kg ) ","0.0172"
"Agricoltura","CAGLIARI","QUARTU SANT'ELENA","INP ( kg ) ","0.1172"
"Agricoltura","CAGLIARI","QUARTUCCIU","INP ( kg ) ","0.0759"
"Agricoltura","CAGLIARI","SADALI","INP ( kg ) ","0.0011"
"Agricoltura","CAGLIARI","SAMATZAI","INP ( kg ) ","0.214"
"Agricoltura","CAGLIARI","SAN BASILIO","INP ( kg ) ","0.0116"
"Agricoltura","CAGLIARI","SAN NICOLO' GERREI","INP ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN SPERATE","INP ( kg ) ","0.0549"
"Agricoltura","CAGLIARI","SAN VITO","INP ( kg ) ","0.0025"
"Agricoltura","CAGLIARI","SANT'ANDREA FRIUS","INP ( kg ) ","0.0007"
"Agricoltura","CAGLIARI","SARROCH","INP ( kg ) ","0.0069"
"Agricoltura","CAGLIARI","SELARGIUS","INP ( kg ) ","0.055"
"Agricoltura","CAGLIARI","SELEGAS","INP ( kg ) ","0.1945"
"Agricoltura","CAGLIARI","SENORBI'","INP ( kg ) ","0.0775"
"Agricoltura","CAGLIARI","SERDIANA","INP ( kg ) ","0.0409"
"Agricoltura","CAGLIARI","SERRI","INP ( kg ) ","0.0005"
"Agricoltura","CAGLIARI","SESTU","INP ( kg ) ","0.0395"
"Agricoltura","CAGLIARI","SETTIMO SAN PIETRO","INP ( kg ) ","0.1028"
"Agricoltura","CAGLIARI","SEULO","INP ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIQUA","INP ( kg ) ","0.0121"
"Agricoltura","CAGLIARI","SILIUS","INP ( kg ) ","0"
"Agricoltura","CAGLIARI","SINNAI","INP ( kg ) ","0.1062"
"Agricoltura","CAGLIARI","SIURGUS DONIGALA","INP ( kg ) ","0.0337"
"Agricoltura","CAGLIARI","SOLEMINIS","INP ( kg ) ","0"
