"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Processi senza combustione","SASSARI","MORES","Hg ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","MUROS","Hg ( kg ) ","0.002"
"Processi senza combustione","SASSARI","NUGHEDU SAN NICOLO'","Hg ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","NULE","Hg ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","NULVI","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","OLMEDO","Hg ( kg ) ","0.0003"
"Processi senza combustione","SASSARI","OSILO","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","OSSI","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","OZIERI","Hg ( kg ) ","0.001"
"Processi senza combustione","SASSARI","PADRIA","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","PATTADA","Hg ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","PERFUGAS","Hg ( kg ) ","0.0004"
"Processi senza combustione","SASSARI","PLOAGHE","Hg ( kg ) ","0.0002"
"Processi senza combustione","SASSARI","PORTO TORRES","Hg ( kg ) ","0.3326"
"Processi senza combustione","SASSARI","POZZOMAGGIORE","Hg ( kg ) ","0.0002"
"Processi senza combustione","SASSARI","PUTIFIGARI","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","ROMANA","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","SANTA MARIA COGHINAS","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","SASSARI","Hg ( kg ) ","0.0133"
"Processi senza combustione","SASSARI","SEDINI","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","SEMESTENE","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","SENNORI","Hg ( kg ) ","0.0002"
"Processi senza combustione","SASSARI","SILIGO","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","SORSO","Hg ( kg ) ","0.0003"
"Processi senza combustione","SASSARI","STINTINO","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","TERGU","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","THIESI","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","TISSI","Hg ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","TORRALBA","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","TULA","Hg ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","URI","Hg ( kg ) ","0"
"Processi senza combustione","SASSARI","USINI","Hg ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","VALLEDORIA","Hg ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","VIDDALBA","Hg ( kg ) ","0.0019"
"Processi senza combustione","SASSARI","VILLANOVA MONTELEONE","Hg ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ARMUNGIA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ASSEMINI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","BALLAO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","BARRALI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","BURCEI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","CAGLIARI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","CAPOTERRA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","CASTIADAS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DECIMOMANNU","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DECIMOPUTZU","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DOLIANOVA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DOMUS DE MARIA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DONORI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ELMAS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ESCALAPLANO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ESCOLCA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ESTERZILI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GERGEI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GESICO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GONI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GUAMAGGIORE","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GUASILA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ISILI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MANDAS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MARACALAGONIS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MONASTIR","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MONSERRATO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MURAVERA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURAGUS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURALLAO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURAMINIS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURRI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ORROLI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ORTACESUS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","PIMENTEL","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","PULA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","QUARTU SANT'ELENA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","QUARTUCCIU","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SADALI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAMATZAI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN BASILIO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN NICOLO' GERREI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN SPERATE","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN VITO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SANT'ANDREA FRIUS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SARROCH","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SELARGIUS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SELEGAS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SENORBI'","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SERDIANA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SERRI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SESTU","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SETTIMO SAN PIETRO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SEULO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SILIQUA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SILIUS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SINNAI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SIURGUS DONIGALA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SOLEMINIS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SUELLI","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","TEULADA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","USSANA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","UTA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VALLERMOSA","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLA SAN PIETRO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLANOVA TULO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLAPUTZU","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASALTO","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASIMIUS","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASOR","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASPECIOSA","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","BUGGERRU","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CALASETTA","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CARBONIA","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CARLOFORTE","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","DOMUSNOVAS","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","FLUMINIMAGGIORE","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","GIBA","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","GONNESA","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","IGLESIAS","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","MASAINAS","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","MUSEI","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","NARCAO","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","NUXIS","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PERDAXIUS","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PISCINAS","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PORTOSCUSO","INP ( kg ) ","17.7951"
"Processi senza combustione","CARBONIA-IGLESIAS","SAN GIOVANNI SUERGIU","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANT'ANNA ARRESI","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANT'ANTIOCO","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANTADI","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","TRATALIAS","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","VILLAMASSARGIA","INP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","VILLAPERUCCIO","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","ARBUS","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","BARUMINI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","COLLINAS","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","FURTEI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GENURI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GESTURI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GONNOSFANADIGA","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GUSPINI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","LAS PLASSAS","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","LUNAMATRONA","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","PABILLONIS","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","PAULI ARBAREI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SAMASSI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SAN GAVINO MONREALE","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SANLURI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SARDARA","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SEGARIU","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SERRAMANNA","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SERRENTI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SETZU","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SIDDI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","TUILI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","TURRI","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","USSARAMANNA","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLACIDRO","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLAMAR","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLANOVAFORRU","INP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLANOVAFRANCA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","ARITZO","INP ( kg ) ","0"
"Processi senza combustione","NUORO","ATZARA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","AUSTIS","INP ( kg ) ","0"
"Processi senza combustione","NUORO","BELVI'","INP ( kg ) ","0"
"Processi senza combustione","NUORO","BIRORI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","BITTI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","BOLOTANA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","BORORE","INP ( kg ) ","0"
"Processi senza combustione","NUORO","BORTIGALI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","DESULO","INP ( kg ) ","0"
"Processi senza combustione","NUORO","DORGALI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","DUALCHI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","FONNI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","GADONI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","GALTELLI'","INP ( kg ) ","0"
"Processi senza combustione","NUORO","GAVOI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","IRGOLI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","LEI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","LOCULI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","LODE'","INP ( kg ) ","0"
"Processi senza combustione","NUORO","LODINE","INP ( kg ) ","0"
"Processi senza combustione","NUORO","LULA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","MACOMER","INP ( kg ) ","0"
"Processi senza combustione","NUORO","MAMOIADA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","MEANA SARDO","INP ( kg ) ","0"
"Processi senza combustione","NUORO","NORAGUGUME","INP ( kg ) ","0"
"Processi senza combustione","NUORO","NUORO","INP ( kg ) ","0"
"Processi senza combustione","NUORO","OLIENA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","OLLOLAI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","OLZAI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","ONANI'","INP ( kg ) ","0"
"Processi senza combustione","NUORO","ONIFAI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","ONIFERI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","ORANI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","ORGOSOLO","INP ( kg ) ","0"
"Processi senza combustione","NUORO","OROSEI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","OROTELLI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","ORTUERI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","ORUNE","INP ( kg ) ","0"
"Processi senza combustione","NUORO","OSIDDA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","OTTANA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","OVODDA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","POSADA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","SARULE","INP ( kg ) ","0"
"Processi senza combustione","NUORO","SILANUS","INP ( kg ) ","0"
"Processi senza combustione","NUORO","SINDIA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","SINISCOLA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","SORGONO","INP ( kg ) ","0"
"Processi senza combustione","NUORO","TETI","INP ( kg ) ","0"
"Processi senza combustione","NUORO","TIANA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","TONARA","INP ( kg ) ","0"
"Processi senza combustione","NUORO","TORPE'","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","ARZANA","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","BARI SARDO","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","BAUNEI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","CARDEDU","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","ELINI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","GAIRO","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","GIRASOLE","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","ILBONO","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","JERZU","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","LANUSEI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","LOCERI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","LOTZORAI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","OSINI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","PERDASDEFOGU","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","SEUI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","TALANA","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","TERTENIA","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","TORTOLI'","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","TRIEI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","ULASSAI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","URZULEI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","USSASSAI","INP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","VILLAGRANDE STRISAILI","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","AGGIUS","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","AGLIENTU","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","ALA' DEI SARDI","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","ARZACHENA","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BADESI","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BERCHIDDA","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BORTIGIADAS","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BUDDUSO'","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BUDONI","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","CALANGIANUS","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","GOLFO ARANCI","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LA MADDALENA","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LOIRI PORTO SAN PAOLO","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LUOGOSANTO","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LURAS","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","MONTI","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","OLBIA","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","OSCHIRI","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","PADRU","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","PALAU","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","SAN TEODORO","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","SANT'ANTONIO DI GALLURA","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","SANTA TERESA GALLURA","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TELTI","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TEMPIO PAUSANIA","INP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TRINITA' D'AGULTU E VIGNOLA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ABBASANTA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","AIDOMAGGIORE","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ALBAGIARA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ALES","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ALLAI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ARBOREA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ARDAULI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ASSOLO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ASUNI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BARADILI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BARATILI SAN PIETRO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BARESSA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BAULADU","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BIDONI'","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BONARCADO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BORONEDDU","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BOSA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BUSACHI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","CABRAS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","CUGLIERI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","CURCURIS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","FLUSSIO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","FORDONGIANUS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","GENONI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","GHILARZA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","GONNOSCODINA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","GONNOSNO'","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","GONNOSTRAMATZA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","LACONI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","MAGOMADAS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","MARRUBIU","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","MASULLAS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","MILIS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","MODOLO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","MOGORELLA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","MOGORO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","MONTRESTA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","MORGONGIORI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","NARBOLIA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","NEONELI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","NORBELLO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","NUGHEDU SANTA VITTORIA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","NURACHI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","NURECI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","OLLASTRA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ORISTANO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","PALMAS ARBOREA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","PAU","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","PAULILATINO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","POMPU","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","RIOLA SARDO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","RUINAS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SAGAMA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SAMUGHEO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SAN NICOLO D'ARCIDANO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SAN VERO MILIS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SANTA GIUSTA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SANTU LUSSURGIU","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SCANO DI MONTIFERRO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SEDILO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SENEGHE","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SENIS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SENNARIOLO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIAMAGGIORE","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIAMANNA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIAPICCIA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIMALA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIMAXIS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SINI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIRIS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SODDI'","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SOLARUSSA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SORRADILE","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","SUNI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","TADASUNI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","TERRALBA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","TINNURA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","TRAMATZA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","TRESNURAGHES","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ULA' TIRSO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","URAS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","USELLUS","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","VILLA SANT'ANTONIO","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","VILLA VERDE","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","VILLANOVA TRUSCHEDU","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","VILLAURBANA","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ZEDDIANI","INP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ZERFALIU","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","ALGHERO","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","ANELA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","ARDARA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","BANARI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","BENETUTTI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","BESSUDE","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","BONNANARO","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","BONO","INP ( kg ) ","0"
