"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","PCDD-F ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","PCDD-F ( g ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","PM10 ( Mg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","PM10 ( Mg ) ","14.3791"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","PM10 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","PM10 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","PM10 ( Mg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","PM10 ( Mg ) ","0.4853"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","PM10 ( Mg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","PM10 ( Mg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","PM10 ( Mg ) ","0.0049"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","PM10 ( Mg ) ","0.0024"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","PM10 ( Mg ) ","0.0076"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","PM10 ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","PM10 ( Mg ) ","0.0037"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","PM10 ( Mg ) ","0.0147"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","PM10 ( Mg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","PM10 ( Mg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","PM10 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","PM10 ( Mg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","PM10 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","PM10 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","PM10 ( Mg ) ","0.0008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","PM10 ( Mg ) ","0.0038"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","PM10 ( Mg ) ","0.0067"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","PM10 ( Mg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","PM10 ( Mg ) ","0.0057"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","PM10 ( Mg ) ","0.0149"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","PM10 ( Mg ) ","0.0079"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","PM10 ( Mg ) ","0.0043"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","PM10 ( Mg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","PM10 ( Mg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","PM10 ( Mg ) ","0.0115"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","PM10 ( Mg ) ","0.0042"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","PM10 ( Mg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","PM10 ( Mg ) ","0.0034"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","PM10 ( Mg ) ","0.0008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","PM10 ( Mg ) ","0.0044"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","PM10 ( Mg ) ","0.0548"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","PM10 ( Mg ) ","0.0081"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","PM10 ( Mg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","PM10 ( Mg ) ","1.8"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","PM10 ( Mg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","PM10 ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","PM10 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","PM10 ( Mg ) ","0.0027"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","PM10 ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","PM10 ( Mg ) ","37.853"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","PM10 ( Mg ) ","0.0304"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","PM10 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","PM10 ( Mg ) ","0.0055"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","PM10 ( Mg ) ","0.0027"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","PM10 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","PM10 ( Mg ) ","0.4839"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","PM10 ( Mg ) ","0.004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","PM10 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","PM10 ( Mg ) ","0.0042"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","PM10 ( Mg ) ","0.0069"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","PM10 ( Mg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","PM10 ( Mg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","PM10 ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","PM10 ( Mg ) ","0.0033"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","PM10 ( Mg ) ","0.0023"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","PM10 ( Mg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","PM10 ( Mg ) ","1.1175"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","PM10 ( Mg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","PM10 ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","PM10 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","PM10 ( Mg ) ","0.0104"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","PM10 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","PM10 ( Mg ) ","0.004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","PM10 ( Mg ) ","0.0112"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","PM10 ( Mg ) ","0.8621"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","PM2,5 ( Mg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","PM2,5 ( Mg ) ","11.0275"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","PM2,5 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","PM2,5 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","PM2,5 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","PM2,5 ( Mg ) ","0.2791"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","PM2,5 ( Mg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","PM2,5 ( Mg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","PM2,5 ( Mg ) ","0.0021"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","PM2,5 ( Mg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","PM2,5 ( Mg ) ","0.0032"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","PM2,5 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","PM2,5 ( Mg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","PM2,5 ( Mg ) ","0.0063"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","PM2,5 ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","PM2,5 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","PM2,5 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","PM2,5 ( Mg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","PM2,5 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","PM2,5 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","PM2,5 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","PM2,5 ( Mg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","PM2,5 ( Mg ) ","0.0029"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","PM2,5 ( Mg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","PM2,5 ( Mg ) ","0.0024"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","PM2,5 ( Mg ) ","0.0064"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","PM2,5 ( Mg ) ","0.0034"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","PM2,5 ( Mg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","PM2,5 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","PM2,5 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","PM2,5 ( Mg ) ","0.0049"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","PM2,5 ( Mg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","PM2,5 ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","PM2,5 ( Mg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","PM2,5 ( Mg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","PM2,5 ( Mg ) ","0.0019"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","PM2,5 ( Mg ) ","0.0234"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","PM2,5 ( Mg ) ","0.0035"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","PM2,5 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","PM2,5 ( Mg ) ","0.3"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","PM2,5 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","PM2,5 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","PM2,5 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","PM2,5 ( Mg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","PM2,5 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","PM2,5 ( Mg ) ","29.8309"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","PM2,5 ( Mg ) ","0.013"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","PM2,5 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","PM2,5 ( Mg ) ","0.0023"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","PM2,5 ( Mg ) ","0.0012"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","PM2,5 ( Mg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","PM2,5 ( Mg ) ","0.3706"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","PM2,5 ( Mg ) ","0.0017"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","PM2,5 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","PM2,5 ( Mg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","PM2,5 ( Mg ) ","0.0029"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","PM2,5 ( Mg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","PM2,5 ( Mg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","PM2,5 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","PM2,5 ( Mg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","PM2,5 ( Mg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","PM2,5 ( Mg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","PM2,5 ( Mg ) ","0.8513"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","PM2,5 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","PM2,5 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","PM2,5 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","PM2,5 ( Mg ) ","0.0044"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","PM2,5 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","PM2,5 ( Mg ) ","0.0017"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","PM2,5 ( Mg ) ","0.0048"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","PM2,5 ( Mg ) ","0.6583"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","PST ( Mg ) ","18.6472"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","PST ( Mg ) ","0.4"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","PST ( Mg ) ","3.59"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","PST ( Mg ) ","52.7257"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","PST ( Mg ) ","0.218"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","PST ( Mg ) ","1.5517"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","PST ( Mg ) ","0.859"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","Pb ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","Pb ( kg ) ","9.0927"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","Pb ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","Pb ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","Pb ( kg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","Pb ( kg ) ","0.2165"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","Pb ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","Pb ( kg ) ","0.0009"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","Pb ( kg ) ","0.0048"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","Pb ( kg ) ","0.0023"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","Pb ( kg ) ","0.0074"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","Pb ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","Pb ( kg ) ","0.0036"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","Pb ( kg ) ","0.0142"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","Pb ( kg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","Pb ( kg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","Pb ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","Pb ( kg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","Pb ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","Pb ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","Pb ( kg ) ","0.0008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","Pb ( kg ) ","0.0037"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","Pb ( kg ) ","0.0065"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","Pb ( kg ) ","0.0009"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","Pb ( kg ) ","0.0055"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","Pb ( kg ) ","0.0145"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","Pb ( kg ) ","0.0077"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","Pb ( kg ) ","0.0042"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","Pb ( kg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","Pb ( kg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","Pb ( kg ) ","0.0112"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","Pb ( kg ) ","0.004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","Pb ( kg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","Pb ( kg ) ","0.0033"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","Pb ( kg ) ","0.0008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","Pb ( kg ) ","0.0042"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","Pb ( kg ) ","0.0533"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","Pb ( kg ) ","0.0079"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","Pb ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","Pb ( kg ) ","41.2159"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","Pb ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","Pb ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","Pb ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","Pb ( kg ) ","0.0026"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","Pb ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","Pb ( kg ) ","19.0482"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","Pb ( kg ) ","0.0296"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","Pb ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","Pb ( kg ) ","0.0053"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","Pb ( kg ) ","0.0027"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","Pb ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","Pb ( kg ) ","0.1978"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","Pb ( kg ) ","0.0039"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","Pb ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","Pb ( kg ) ","0.0041"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","Pb ( kg ) ","0.0067"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","Pb ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","Pb ( kg ) ","0.0013"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","Pb ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","Pb ( kg ) ","0.0032"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","Pb ( kg ) ","0.0022"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","Pb ( kg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","Pb ( kg ) ","0.1749"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","Pb ( kg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","Pb ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","Pb ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","Pb ( kg ) ","0.0101"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","Pb ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","Pb ( kg ) ","0.0039"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","Pb ( kg ) ","0.0109"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","Pb ( kg ) ","0.9883"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","SOX ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","SOX ( Mg ) ","225.6754"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","SOX ( Mg ) ","0.0023"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","SOX ( Mg ) ","0.0022"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","SOX ( Mg ) ","0.0078"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","SOX ( Mg ) ","17.7403"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","SOX ( Mg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","SOX ( Mg ) ","0.0153"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","SOX ( Mg ) ","0.0591"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","SOX ( Mg ) ","0.0332"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","SOX ( Mg ) ","0.0864"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","SOX ( Mg ) ","0.0052"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","SOX ( Mg ) ","0.0418"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","SOX ( Mg ) ","0.1825"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","SOX ( Mg ) ","0.0125"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","SOX ( Mg ) ","0.0074"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","SOX ( Mg ) ","0.0014"
